Year,Month,Day,Hour,Date/Time,Biomass,Hydro,Wind onshore,Wind offshore,PV,Nuclear,Lignite,Hard Coal,Natural Gas,Pump,Others,Consumption,Exportsaldo,Imports,Exports,DE>SE,SE>DE,DE>AT,AT>DE,DE>CH,CH>DE,DE>CZ,CZ>DE,DE>DK,DK>DE,DE>FR,FR>DE,DE>NL,NL>DE,DE>PL,PL>DE,DE>LX,LX>DE,DE>NO,NO>DE,Day-Ahead Spot price €/MWh,Emissions of power production t CO2,Emission factor g/kWh
2020,10,11,7,10/11/2020 06:00:00,4929.64860565437,2049.44970309313,11549.8617951174,4433.51792883284,0,6649.98043653045,9723.95975401505,2510.61071553426,7179.95703152929,123,2133.59933768468,47477.5853079915,3806,2993,6799,0,615,2162,10,1349,150,1149,709,0,1300,181,9,1334,37,263,161,361,2,0,0,26.78,18719.2151637288,384.181609622902
2020,10,11,8,10/11/2020 07:00:00,4918.40686225474,2050.30316632318,11669.281738754,4493.92144632103,113.200375299937,6682.70327618132,11346.5921867486,2514.05305198152,7452.30128208511,195,2132.91107983382,48696.6744657833,4872,2965,7837,0,599,2567,14,1254,55,1217,797,43,1300,196,0,1656,16,535,181,369,3,0,0,28.61,20591.5086053505,404.743437348411
2020,10,11,9,10/11/2020 08:00:00,4897.07637477852,2039.20814433253,10687.4668398284,4496.92909034534,2524.53484032874,6719.42279853765,12306.4734458393,2615.02825443445,7624.81353412314,227.25,2132.56695090839,50017.7702734565,6253,2634,8887,0,461,3031,0,1200,0,1554,717,121,1300,200,0,1713,6,688,146,380,4,0,0,29.13,21784.1849156054,407.352101560315
2020,10,11,10,10/11/2020 09:00:00,4897.07637477852,2036.64775464238,9065.2841271991,4095.9098871042,7767.82085115769,6721.42113989037,12531.8390614968,2508.31582456942,7727.46103597589,765.25,2129.46979057949,53580.4958473938,6666,2695,9361,0,395,2292,24,1339,139,1787,644,332,1300,138,162,2180,6,888,21,405,4,0,0,32.03,21975.8886331773,387.359888093184
2020,10,11,11,10/11/2020 10:00:00,4878.62838560989,2025.55273265174,8118.0837046899,5349.59617123682,12798.3012544988,6695.19290963585,12849.3653646745,2545.32094137746,7629.2150404225,306.25,2129.46979057949,57525.9762953769,7799,3046,10845,0,615,2716,35,1209,29,2332,619,344,1300,635,439,2304,6,887,0,418,3,0,0,31.52,22315.3349226944,359.533009787676
2020,10,11,12,10/11/2020 11:00:00,4914.3713646241,2063.38960251728,8380.4119866743,3793.39102565917,15340.0381126427,6689.19788557768,12442.4482307053,2548.47641645411,7603.90354153415,602.25,2125.68437239973,59243.5625387885,7260,3299,10559,0,615,2942,12,1398,284,1845,631,315,1300,600,425,2098,30,927,0,434,2,0,0,33.67,21860.0939375311,347.747203187463
2020,10,11,13,10/11/2020 12:00:00,5117.01099564825,2085.01067101188,8428.37776113705,3918.20825266797,15139.9952925661,6686.20037354859,12424.8218697041,2512.6187451285,7477.68629320162,536,2126.37263025059,59109.3028848647,7343,2887,10230,0,615,2039,17,1377,180,2317,540,315,1300,730,220,2007,10,1018,0,427,5,0,0,33.41,21763.7717807704,346.094471920551
2020,10,11,14,10/11/2020 13:00:00,5138.34148312448,2130.81319769122,8547.79770477369,3819.95854787389,13383.4473121154,6684.70161753405,12335.1792337555,2542.1654663008,7385.12479431327,208,2129.12566165406,57369.6550191363,6935,3405,10340,0,557,3319,29,1342,205,2320,500,352,1300,280,750,1413,59,913,0,401,5,0,0,30,21660.227506996,354.194384538987
2020,10,11,15,10/11/2020 14:00:00,5142.95348041664,2131.38217317792,8230.58075304325,3724.21521310007,11664.3553381977,6696.94145831949,12322.5889758975,2547.9026937129,7454.6780456102,68.75,2177.99196906554,57671.3401005412,4491,3960,8451,0,520,2479,12,1115,532,1431,290,270,1300,313,1264,1473,35,988,0,382,7,0,0,27.77,21761.6495063929,367.999723338055
2020,10,11,16,10/11/2020 15:00:00,5143.81822990892,2159.83094751292,7784.79574605184,3531.22472154027,9690.00761605466,6691.94560493768,12407.9509241745,2467.58150994353,7347.4690448691,40,2195.54254426263,56503.166889256,2957,4829,7786,0,389,2311,6,820,897,1334,376,132,1300,356,1846,1538,6,911,0,384,9,0,0,28.02,21779.7068783906,385.335127598424
2020,10,11,17,10/11/2020 16:00:00,5152.75397466247,2166.65865335332,6939.95527523119,3502.90274031136,6268.74823413426,6690.19705625404,13068.4358514029,2654.04140083672,7742.90754598075,192,2203.11338062215,54687.7141127892,1894,5586,7480,0,150,1938,1,694,1413,1344,344,44,1300,624,2365,1491,6,960,0,385,7,0,0,29.58,22810.4527292181,425.694027786565
2020,10,11,18,10/11/2020 17:00:00,5118.74049463281,2136.21846481487,5986.82094247917,3466.30973801561,2528.69661883242,6690.44684892313,14625.0953329608,3326.73131490526,8280.29279579548,1966.75,2194.85428641176,54257.9568377714,2063,4979,7042,0,0,750,0,504,2025,997,421,175,775,1672,1744,1620,6,917,0,407,8,0,0,32.75,25247.0325694786,489.561657944877
2020,10,11,19,10/11/2020 18:00:00,5176.10221095402,2226.11659171346,6238.27038901842,3677.84736772531,221.961520195955,6688.6983002395,15744.1174513761,3783.7014782789,8904.24779208997,3866.5,2185.21867649964,57242.7817780913,1470,5471,6941,0,0,0,478,793,1430,1089,641,199,680,2497,2229,1018,6,911,0,434,7,0,0,42.95,27060.2569555454,521.295418165252
2020,10,11,20,10/11/2020 19:00:00,5119.89349395585,2102.07993561288,6990.88800481534,4270.10260351207,0,6689.69747091586,16256.7927513521,3839.35258417625,9043.4240411636,3657,2193.1336417846,58722.3645272886,1440,3863,5303,0,0,0,1308,378,921,988,613,260,733,569,271,1733,6,911,0,464,11,0,0,49.08,27725.5424096346,518.304027381189
2020,10,11,21,10/11/2020 20:00:00,5089.05076206455,2138.77885450502,7706.91317411491,4793.93393774581,0,6693.69415362131,16198.3739548912,3904.47011530357,9097.20278838447,2497.5,2207.93118557822,55923.8489262091,4404,2608,7012,0,0,0,664,384,448,1106,592,257,881,1626,0,2250,6,942,0,447,17,0,0,44.91,27754.6680380005,504.985016521651
2020,10,11,22,10/11/2020 21:00:00,5070.31452306516,2196.52986640506,8069.87068396704,4062.57516583478,0,6696.19208031222,15788.9387693504,3566.54742073098,9029.47328801392,651.5,2212.06073268341,54400.002530363,2944,3657,6601,0,112,0,858,469,507,1029,580,183,1101,1301,475,2222,6,978,0,419,18,0,0,41.44,27013.1500291659,501.15582054881
2020,10,11,23,10/11/2020 22:00:00,5055.32553186565,2133.08909963802,7856.99165400608,3666.81933963618,0,6697.69083632676,15717.1742995601,3557.65471824222,8786.37078986667,489,2215.84615086317,53482.9624200048,2693,3306,5999,0,480,1,321,565,333,851,709,435,1119,1358,292,1314,6,1045,25,430,21,0,0,38,26843.0777905663,507.016494922809
2020,10,11,24,10/11/2020 23:00:00,5031.11254608183,2137.64090353162,7283.87482305429,3182.5886517225,0,6697.44104365767,15343.9990566502,3284.27583205573,8225.81753856974,281.75,2216.87853763947,51102.3789329631,2583,3305,5888,0,401,54,457,624,128,938,1094,222,1201,1229,0,1412,6,1011,0,398,18,0,0,33.63,26005.3678883307,512.098160513074
2020,10,12,1,10/12/2020 00:00:00,5045.81328745058,2159.83094751292,6493.42852945943,2858.51500810326,0,6697.69083632676,15041.5810629021,3081.75170440866,7682.14128949612,393.75,2147.02036577657,48313.5230314364,3288,4003,7291,0,615,13,83,829,162,986,1641,350,1220,2535,92,2109,174,88,0,381,16,0,0,31.47,25197.7158618273,517.096692224741
2020,10,12,2,10/12/2020 01:00:00,5043.21903897374,2252.57395184501,5621.63821628599,3242.9921692107,0,6705.43440906857,14746.2136135544,3079.45681344382,7542.87078986667,38,2120.1783095928,49338.5773118417,1054,4586,5640,0,615,1,560,908,52,684,1992,89,1292,1644,53,1895,6,55,0,364,16,0,0,29,24786.5701769608,518.293417119286
2020,10,12,3,10/12/2020 02:00:00,5050.7135345735,2287.2814565337,5071.5152875251,3606.16518514596,0,6692.94477561404,14264.7621530661,3263.33495200157,7617.52653931084,33.25,2106.75728150091,49978.2511652717,16,4938,4954,0,615,0,534,1071,101,453,1917,14,1300,1219,450,1813,6,22,0,362,15,0,0,29.6,24417.5105721829,515.169525184187
2020,10,12,4,10/12/2020 03:00:00,5094.81575867975,2316.58369409875,4921.18956137381,3589.62314301226,0,6549.56378355602,14022.7773970361,4012.61685202163,7669.16178912557,113.25,2091.27147985642,51431.8534587603,-1051,4900,3849,0,615,0,583,884,101,526,1732,6,1300,223,550,1822,6,22,0,366,13,0,0,28.91,24757.6957244883,519.802205039085
2020,10,12,5,10/12/2020 04:00:00,5117.29924547901,2228.96146914696,4502.10715047507,2936.46311573325,0,6570.79616042873,14302.0293163256,4997.98566004953,7926.83803819919,52.25,2101.59534761941,51677.3255034568,-941,4720,3779,0,615,0,243,979,159,545,1554,262,1300,466,792,1124,49,22,0,381,8,0,0,28.72,25979.9978644951,540.878674174705
2020,10,12,6,10/12/2020 05:00:00,5137.18848380144,2190.55562379471,4097.36502266312,2429.67509763726,0,6699.4393850104,15415.0081109691,6933.72618889153,9251.89953708754,135.25,2126.02850132516,53035.1359511803,1381,4365,5746,0,452,1254,105,593,813,532,1411,295,1300,1540,268,838,7,272,0,422,9,0,0,29.55,29305.7289238563,568.379965718504
2020,10,12,7,10/12/2020 06:00:00,5149.87147635487,2273.91053259625,3806.35617450512,2211.37026887287,0,6702.93648237766,15749.6571648336,9708.82308812353,11223.0347869023,1085.75,2145.64385007484,60528.353824641,-471,4228,3757,0,0,799,4,232,2013,935,931,146,1002,607,217,110,52,456,0,472,9,0,0,44.7,32696.2046722332,585.25698974554
2020,10,12,8,10/12/2020 07:00:00,5154.48347364703,2396.52474998009,3429.55287408642,1966.9991918978,52.1609572460494,6707.4327504213,15704.8358468593,12698.7791539386,13156.6495370875,2848.25,2196.57493103893,66912.243466203,-600,4964,4364,484,0,467,56,318,3325,739,768,0,191,1582,558,38,58,191,0,545,8,0,0,54.28,35875.4404629097,597.612329027349
2020,10,12,9,10/12/2020 08:00:00,5148.14197737031,2421.84415913823,3159.8072042985,1977.27530898085,1353.96527319533,6705.18461639948,15824.4432965099,13869.1735460067,14234.7232880139,5328.75,2306.35205825206,70065.6607281652,2264,4252,6516,321,0,432,12,116,2629,493,681,657,89,3210,827,524,9,185,0,578,5,0,0,61.44,37531.1184269869,591.913403171422
2020,10,12,10,10/12/2020 09:00:00,5155.63647297007,2350.43773555739,2547.62546424818,1474.49748291727,4777.16681841744,6707.68254309039,15922.1436974876,14099.810087973,14462.9855400519,4324.75,2319.42895741851,71188.1648001319,2954,5448,8402,311,0,1287,221,278,1855,751,1100,975,110,2683,2146,740,9,786,1,591,6,0,0,59.62,37933.0681624839,573.307128213067
2020,10,12,11,10/12/2020 10:00:00,5165.72521704666,2346.17041940714,1948.30052972396,1364.46783902798,8632.63842422118,6711.67922579583,15961.1734968473,14186.7290832663,14672.9035415341,2471.75,2339.04430616819,72835.5820830387,2965,4437,7402,211,0,1791,109,218,1437,610,858,776,176,2142,1844,457,9,606,0,591,4,0,0,55.05,38158.2293061594,548.311439424626
2020,10,12,12,10/12/2020 11:00:00,5142.08873092436,2312.60086569185,1702.29050090729,1188.01938960188,10902.1949682248,6695.94228764313,16031.1753305375,14448.9203759992,14748.1330419047,2035.5,2350.05643178205,74575.9219232169,2981,3851,6832,85,0,2019,101,424,2659,867,726,678,133,1356,196,25,34,787,0,591,2,0,0,52.4,38503.0018220517,537.034658192688
2020,10,12,13,10/12/2020 12:00:00,5137.4767336322,2252.28946410166,1691.41166546213,982.497047940795,12208.7159664783,6694.94311696676,16000.4551013641,14567.9678448003,14822.1452939427,1299.5,2323.90263344914,74379.3048681381,3602,3603,7205,0,0,2064,63,414,1661,989,607,955,210,1340,1052,97,9,767,0,579,1,0,0,49.15,38552.6800474595,529.089878508056
2020,10,12,14,10/12/2020 13:00:00,5150.44797601639,2237.49610144746,2123.59812814709,993.775713031952,12329.6849949851,6687.19954422495,15853.6526947403,14673.2459678123,14579.3870463513,520.25,2373.45719871149,73611.1953654683,3911,3787,7698,0,0,1762,37,905,2317,968,507,628,150,2000,750,0,26,868,0,567,0,0,0,46.9,38476.5937148677,525.452920905308
2020,10,12,15,10/12/2020 14:00:00,5197.14444859948,2191.12459928141,2509.05504766989,956.180162728095,12030.591846521,6690.69664159222,15936.4965914457,14529.8152825098,14129.0960470924,110,2397.54622349181,73862.7468909318,2815,4437,7252,0,0,2003,201,779,2485,925,621,425,424,1694,657,23,47,851,0,552,2,0,0,46.13,38331.2960540452,526.684523468968
2020,10,12,16,10/12/2020 15:00:00,5195.12669978416,2210.46976582921,2479.38549645582,1132.12733815015,10229.0966582306,6686.69995888677,15934.7339553456,14540.7160145928,14234.075547463,160.25,2409.24660695653,72598.9280416946,2613,3009,5622,0,0,1832,13,865,1795,1015,530,318,453,260,187,14,27,767,0,551,4,0,0,46.62,38405.6007223774,538.442256035334
2020,10,12,17,10/12/2020 16:00:00,5247.01166932093,2158.97748428287,2111.73030766146,1399.05574530753,6941.84654412849,6683.70244685769,15914.84134793,14500.8422840787,14180.3747943133,320.75,2405.11705985133,69995.2496837323,1869,4375,6244,0,0,2064,0,1235,1992,1019,607,383,285,204,1458,17,31,777,0,545,2,0,0,46.13,38315.920936884,563.862175041737
2020,10,12,18,10/12/2020 17:00:00,5227.41068082926,2179.46060180407,1431.80309233901,1261.95730519946,2565.32026966475,6686.69995888677,15970.7420928193,14812.0868711851,14227.260044128,1561.75,2435.056276364,68255.5471932198,104,5946,6050,145,0,1290,0,670,3252,870,900,984,184,150,1317,708,288,676,0,557,5,0,0,54,38682.3650220387,611.13266944584
2020,10,12,19,10/12/2020 18:00:00,5212.70993946051,2291.8332604273,1166.5078552332,1178.24454652288,149.546574232025,6687.69912956314,16015.0598004794,14906.4642621141,14787.9240411636,3386.25,2444.00362842526,70143.2430376214,-1917,6726,4809,312,0,0,478,335,4135,884,1168,795,0,1121,814,213,57,571,71,578,3,0,0,65.31,39021.2152583302,637.169106961202
2020,10,12,20,10/12/2020 19:00:00,5189.93820283049,2192.83152574151,1144.25569182265,1137.89198919674,0,6687.94892223223,15965.7059896762,14958.3861701936,15106.9527883845,4747.75,2448.82143338133,71403.4827134591,-1823,7210,5387,60,0,0,1104,124,4069,832,1438,626,20,1997,567,640,10,515,0,593,2,0,0,78.68,39133.8171056647,639.758992228254
2020,10,12,21,10/12/2020 20:00:00,5161.68971941603,2256.27229250856,1328.20690934989,1372.98949709686,0,6690.19705625404,15759.4775659628,14859.9927200761,14570.6495370875,2095.5,2444.00362842526,67360.9789261771,-822,7127,6305,0,366,63,724,529,2446,1098,1445,424,682,2013,1454,1090,9,539,0,549,1,0,0,56.46,38619.3921767055,633.231882165427
2020,10,12,22,10/12/2020 21:00:00,5116.43449598674,2164.66723914987,1693.14238928295,931.868373531601,0,6694.19373895949,15677.1372795718,14427.4057732039,14158.0020352348,923.75,2448.47730445589,63993.078629377,242,4580,4822,0,560,425,157,565,1809,602,1384,76,577,2515,81,1,10,133,0,505,2,0,0,48.12,38029.7402823051,633.52929036687
2020,10,12,23,10/12/2020 22:00:00,5063.97302678845,2074.48462450793,1970.79993939463,780.48362430807,0,6695.94228764313,15556.0189989782,12783.1163968965,13898.3340337526,323,2436.43279206574,60341.5857243352,1241,4218,5459,0,615,0,1030,672,736,615,804,122,587,2704,420,0,23,848,0,498,3,0,0,45.05,36438.4795550775,626.478554733897
2020,10,12,24,10/12/2020 23:00:00,5038.89529151234,2059.69126185373,2106.04364367876,1233.13404996651,0,6690.44684892313,15497.8520076745,9914.21582947666,13433.0102828262,129.75,2390.31951605771,56160.3587319695,2333,6500,8833,0,551,0,1051,1305,1005,394,1485,273,633,5439,0,0,1771,966,0,456,4,0,0,38.37,33804.0840754991,609.274754673734
2020,10,13,1,10/13/2020 00:00:00,5047.8310362659,2062.25165154388,2348.59222485379,1717.36473788019,0,6695.44270230495,15466.3763630296,7467.00147684608,12448.0102828262,17.75,2289.83386983127,55146.4543453818,414,5972,6386,0,615,1,1477,1466,60,488,1677,51,792,3300,431,0,911,632,5,448,4,0,0,35.24,31245.041695892,592.732006985574
2020,10,13,2,10/13/2020 01:00:00,5088.47426240303,2063.10511477393,2472.46260117253,2092.06705590863,0,6702.68668970857,14958.2335558824,5904.46759116108,11796.1865318998,0,2288.11322520411,54469.7966281141,-1104,6592,5488,0,615,3,1132,1026,234,348,1681,39,910,3107,109,26,1893,511,13,428,5,0,0,32.17,29169.8967485472,576.806054300712
2020,10,13,3,10/13/2020 02:00:00,5190.80295232277,2073.34667353453,2296.42326396905,2407.619041459,0,6703.18627504676,14737.652238211,5347.95653218753,11293.6537802324,7.5,2284.32780702434,53964.4685639873,-1622,6745,5123,0,615,0,1112,1603,192,254,1726,3,949,2547,24,0,2084,296,38,420,5,0,0,32.21,28280.5039785398,570.556711860066
2020,10,13,4,10/13/2020 03:00:00,5191.09120215353,2063.67409026063,2073.90162986352,2557.49996867037,0,6702.68668970857,14477.7893160227,5330.17112721003,11202.1865318998,0,2272.97155248505,54325.9721082743,-2454,6587,4133,0,615,0,995,1416,301,275,1746,53,925,1634,181,24,1673,309,146,422,5,0,0,31.34,27928.8564774766,568.990032591868
2020,10,13,5,10/13/2020 04:00:00,5218.18668624495,2060.54472508378,1843.96260795448,2936.46311573325,0,6705.93399440675,15035.7895442874,5527.81861155682,11394.0635341231,9.5,2294.3075458619,55848.5703652525,-2822,6648,3826,0,615,1,844,1201,720,133,1538,106,940,1259,79,202,1906,499,0,425,6,0,0,32.3,28807.0779515719,574.395938160768
2020,10,13,6,10/13/2020 05:00:00,5236.63467541358,2051.72560503993,1663.47283806888,2915.15897056107,0,6711.42943312675,15464.1101166151,7875.20520721688,12541.8135341231,25,2289.14561198041,57627.6959921458,-854,4235,3381,0,150,0,620,686,1698,466,1058,40,594,1156,75,34,6,546,29,453,5,0,0,36.39,31609.1598902242,587.614883041632
2020,10,13,7,10/13/2020 06:00:00,5232.59917778294,2128.82178348777,1558.64042377917,2651.23820742799,0,6716.42528650856,15759.4775659628,11675.2577836203,13520.854533382,707.5,2299.81360866883,62432.6283706204,-182,3762,3580,0,0,147,1134,280,1075,427,1197,403,343,1064,0,10,9,752,0,497,4,0,0,48.61,35409.5719344001,606.9493864968
2020,10,13,8,10/13/2020 07:00:00,5230.86967879838,2281.02272618,1741.35541000582,2112.36865307271,47.7217268421303,6717.67424985401,15922.8991129591,13919.9480086038,13671.9692835673,3589,2329.40869625607,68464.2375461393,-900,4957,4057,0,0,142,1073,263,2413,382,958,1331,283,615,215,233,9,525,0,566,6,0,0,57.8,37513.8868375538,620.444544010325
2020,10,13,9,10/13/2020 08:00:00,5246.72341949017,2372.34329179534,1821.46319828381,1855.9670000004,1465.50093709379,6728.16554195582,15940.2736688031,14096.6546128964,13754.2930344937,4021.75,2347.30340037859,70834.4381051911,-1184,5327,4143,0,0,290,1590,311,2447,605,847,1300,0,367,428,204,9,466,0,600,6,0,0,70.37,37733.1470466433,608.650464837857
2020,10,13,10,10/13/2020 09:00:00,5236.34642558282,2297.80750303765,1600.6722879991,1996.3237211348,5221.64476260984,6725.917407934,15919.625645916,14069.1159213183,13742.9815356053,3129.75,2335.25888798843,71925.4440991263,350,4315,4665,0,0,80,1012,90,2518,564,419,1300,0,859,290,536,70,620,0,616,6,0,0,63.95,37662.7012995698,575.391281249972
2020,10,13,11,10/13/2020 10:00:00,5231.73442829066,2269.92770418935,1123.98149849303,1878.27369318069,9728.01852638822,6721.67093255946,15968.2240412478,14108.7027904618,13645.920036717,2599.5,2306.69618717749,73214.6498387055,2368,4298,6666,0,0,321,366,824,2646,777,224,1300,0,2052,1032,81,23,692,0,619,7,0,0,54.71,37662.2557813117,544.038994011749
2020,10,13,12,10/13/2020 11:00:00,5228.85192998306,2242.04790534106,891.322767722699,1688.54148264723,13954.9982266199,6710.68005511947,15904.2655313293,13683.8611005959,13437.0265393108,1475.25,2261.61529794577,74673.4608366153,2805,2512,5317,0,0,182,45,621,2061,886,117,1300,0,904,268,7,12,792,0,625,9,0,0,51.34,37110.0555718247,514.186623052208
2020,10,13,13,10/13/2020 12:00:00,5232.31092795218,2133.65807512472,1017.17111412238,1668.7411594872,16947.5944226619,6700.18876301767,15881.3512620278,12934.0054778347,13234.24779209,553,2229.95543680593,74695.2244311244,3837,3030,6867,0,0,667,20,398,2170,1570,125,1300,0,1495,658,0,47,832,0,605,10,0,0,46.62,36353.8236128247,490.292307938924
2020,10,13,14,10/13/2020 13:00:00,5241.53492253649,2105.49378853308,1338.09675975458,1407.07612937235,16267.8372670618,6694.69332429767,15698.5407179303,12683.0017785553,13366.5182917194,768.5,2212.74899053428,72892.0419702953,4892,1739,6631,0,0,1479,24,989,1209,1041,103,1300,0,398,363,0,30,840,0,584,10,0,0,43.65,35985.6284572051,491.096607981181
2020,10,13,15,10/13/2020 14:00:00,5276.12490222767,2143.33065839862,1961.89907403041,1004.05183011501,14289.0503145149,6686.45016621768,15587.9982539374,12957.2412488537,13418.6452939427,757.5,2204.83402524932,71606.1257674874,4681,1772,6453,0,0,1560,0,1154,1351,1056,157,1300,34,271,205,0,13,542,0,570,12,0,0,42.64,36095.6250088721,502.3319426456
2020,10,13,16,10/13/2020 15:00:00,5273.81890358159,2136.21846481487,2677.67699706985,987.760424983335,11259.5530157403,6681.95389817405,15538.1408328199,13454.372004112,13338.8132954249,485,2248.88252770474,70429.1903644256,3653,1937,5590,0,0,546,0,1008,1078,1231,200,1255,248,271,393,0,9,717,0,562,9,0,0,43.2,36481.7965998129,521.287193847252
2020,10,13,17,10/13/2020 16:00:00,5279.58390019679,2219.57337361641,3304.19902020697,1252.68373612451,7180.1777264389,6681.20452016678,15609.401692296,13808.9326581797,13341.260044128,570.25,2310.48160535725,68086.7482767112,3471,2180,5651,441,0,807,312,918,1393,1039,102,1220,63,140,287,38,16,483,0,565,7,0,0,45.84,36943.0875816069,547.349248910381
2020,10,13,18,10/13/2020 17:00:00,5289.96089410414,2261.96204737555,4024.42737592853,1718.36728588829,2691.00598047571,6681.45431283587,15605.1210046243,13938.0202749519,13600.9157935722,1771.5,2306.69618717749,68017.4311569339,1872,3847,5719,455,0,491,716,444,1679,689,590,1128,120,1074,139,419,593,440,0,579,10,0,0,50.7,37127.636772864,574.477486591275
2020,10,13,19,10/13/2020 18:00:00,5259.11816221284,2294.6781378608,6037.01193328298,2397.09228737392,178.401571857499,6685.20120287223,15773.0750444494,14248.1174165758,13827.7067928311,3938.25,2341.79733757166,69889.4498868882,3091,4304,7395,157,0,1032,1590,568,1246,999,253,1025,0,2311,1185,241,17,460,0,602,13,0,0,55.92,37685.1582660693,575.725963603311
2020,10,13,20,10/13/2020 19:00:00,5247.29991915169,2168.36557981342,8693.42575198275,2773.79970141856,0,6688.19871490132,15778.3629527498,14022.3575179097,13526.6207898667,2831.5,2350.74468963292,71422.6756174268,2658,7215,9873,0,58,276,1662,1510,1420,827,369,657,504,5375,2554,121,633,496,0,611,15,0,0,59.52,37405.8555687838,553.463193664161
2020,10,13,21,10/13/2020 20:00:00,5219.05143573723,2062.82062703058,10594.2549997642,2760.5159403112,0,6684.45182486496,15517.74461509,12425.1134063815,13195.2027883845,1533.75,2356.59488136528,67078.5005189295,5271,3513,8784,0,615,334,125,1357,300,1408,350,199,1241,4419,800,0,62,500,0,567,20,0,0,45.14,35704.5044567168,529.94076021421
2020,10,13,22,10/13/2020 21:00:00,5215.88068759887,2174.05533468042,11816.6405097839,2808.13697069609,0,6687.19954422495,14854.2380259757,9739.80411614886,12646.1290374581,699.75,2302.56664007229,63238.4008666391,5706,3006,8712,0,615,458,194,1204,33,889,512,1,1300,5241,315,0,9,394,0,525,28,0,0,39.45,32512.023808597,500.181722214508
2020,10,13,23,10/13/2020 22:00:00,5196.2796991072,2035.22531592563,12533.6546641239,3135.46889534167,0,6700.18876301767,14808.4094873727,7541.58543320336,11416.9117891256,267.25,2264.0242004238,60887.9982476415,5011,2900,7911,0,615,54,233,1232,51,695,541,0,1300,5225,129,0,6,192,0,513,25,0,0,36.17,30154.6115347159,482.411262295277
2020,10,13,24,10/13/2020 23:00:00,5183.88495638453,2024.41478167834,13195.0384099376,3446.00814085153,0,6698.69000700312,14462.6810065932,5856.56174227006,10156.9527883845,98.25,2295.3399326382,58174.821765741,5243,2970,8213,0,615,226,0,1208,55,579,970,0,1300,4613,0,1113,6,0,0,474,24,0,0,30.26,27992.1010898973,463.943784836383
2020,10,14,1,10/14/2020 00:00:00,5187.05570452289,2020.71644101479,13992.6548450758,3672.58399068277,0,6693.69415362131,13935.9046178162,4851.39949967041,8582.74378764337,0,2205.17815417475,56591.9311942223,4550,2867,7417,0,615,2,38,799,0,491,836,0,1300,5594,0,89,50,0,0,442,28,0,0,32.55,25864.0980687828,444.105171087065
2020,10,14,2,10/14/2020 01:00:00,5192.82070113809,2000.80229898029,14976.9422066026,3590.12441701631,0,6686.69995888677,12966.9583730678,5052.20245909386,8305.01428727282,11,2170.42113270602,56286.9858347646,4666,2834,7500,0,615,134,43,798,0,583,633,0,1300,5564,0,0,103,0,109,421,31,0,0,31.3,24819.7814972446,427.526447636641
2020,10,14,3,10/14/2020 02:00:00,5251.04716695157,1966.66376977829,15737.4717027233,3830.23466495694,0,6669.9638500577,12087.4029591109,5153.751384288,8077.92003671699,0,2160.44139386846,56772.8969284521,4162,2882,7044,0,615,567,60,799,0,672,679,0,1300,4548,0,39,8,0,185,419,35,0,0,30.79,23841.5995799172,410.903651706121
2020,10,14,4,10/14/2020 03:00:00,5254.50616492069,1986.00893632609,16782.3343979788,3872.34168129726,0,6681.70410550496,11467.2068570279,5413.36092468545,8125.34628579062,0,2151.4940418072,57380.303395339,4354,2965,7319,0,615,532,125,793,3,997,732,0,1300,4398,0,178,6,0,150,421,34,0,0,29.06,23381.485052318,397.707845418867
2020,10,14,5,10/14/2020 04:00:00,5266.90090764336,2033.51838946553,17822.7466605522,3962.82163902855,0,6701.18793369403,11769.3730456189,5532.12153211589,8201.71103597589,0,2160.78552279389,59028.1666668882,4423,3071,7494,0,615,989,124,799,0,727,913,0,1300,3631,0,928,6,0,82,420,31,0,0,31.16,23849.806028487,394.714484801766
2020,10,14,6,10/14/2020 05:00:00,5272.08940459704,1979.46571822904,18488.0863465277,4098.16562012243,0,6700.43855568676,13266.35470493,5704.81207722005,8399.57578616117,8.5,2172.48590625862,61285.9741197329,4804,2866,7670,0,615,1384,298,796,0,878,614,0,1300,4129,0,33,6,0,0,450,33,0,0,31.86,25711.9570994772,408.532181020063
2020,10,14,7,10/14/2020 06:00:00,5281.31339918135,1999.94883575024,19681.2967978536,4030.99490357954,0,6607.26589011596,14633.9085134614,6747.55315936894,9526.67003671699,1165.5,2180.40087154357,65621.8524075716,6233,3689,9922,0,615,2240,535,791,20,1216,100,0,1300,4869,367,24,726,287,0,495,26,0,0,37.21,28485.1387509881,423.112488382649
2020,10,14,8,10/14/2020 07:00:00,5269.20690628944,1992.55215442314,20672.2598084036,4723.25430317456,34.404035630373,6623.50241360685,14210.1204339625,7518.63652355496,10206.4732880139,3578.75,2304.63141362489,70930.7912806842,6203,4596,10799,0,615,2768,270,1250,835,1044,58,0,1300,4684,1461,23,32,462,0,568,25,0,0,49.69,29100.5728867732,416.220849551157
2020,10,14,9,10/14/2020 08:00:00,5272.95415408931,1991.98317893644,21655.3109386298,4830.77757704359,901.441223895822,6699.1895923413,14041.6627838231,7611.57960763096,10273.7232880139,4684,2317.02005494048,73675.6423993447,6604,3338,9942,0,615,1524,111,819,424,1125,0,0,1300,4356,801,1046,9,472,50,600,28,0,0,49.04,29035.9451725971,404.310430635591
