Year,Month,Day,Hour,Date/Time,Biomass,Hydro,Wind onshore,Wind offshore,PV,Nuclear,Lignite,Hard Coal,Natural Gas,Hydro pump,Others,Consumption,Exportsaldo,Imports,Exports,DE>SE,SE>DE,DE>AT,AT>DE,DE>CH,CH>DE,DE>CZ,CZ>DE,DE>DK,DK>DE,DE>FR,FR>DE,DE>NL,NL>DE,DE>PL,PL>DE,DE>LX,LX>DE,DE>NO,NO>DE,DE>BE,BE>DE,Day-Ahead Spotpreis €/MWh,Emissions of power production t CO2,Emission factor g/kWh
2022,6,2,4,02.06.2022 03:00,5040,2328,7127,3894,0,3816,14976,2627,9748,187,2052,51229,565,6691,7256,0,359,2837,18,1716,29,1103,330,164,2125,672,1563,183,366,103,404,398,0,0,1166,80,331,162,25448,518
2022,6,2,5,02.06.2022 04:00,5032,2338,7075,4412,2,3817,14984,2691,9770,20,2062,52009,194,6957,7151,0,359,2988,43,1592,40,1125,351,30,2116,357,1547,256,482,153,517,407,0,0,1141,243,361,165,25534,515
2022,6,2,6,02.06.2022 05:00,5022,2333,6910,4547,405,3820,14989,3002,10187,127,2063,53928,-524,8128,7604,0,359,3001,137,1615,154,930,310,86,2112,624,1692,541,1277,309,609,430,0,1,1010,67,468,172,25947,513
2022,6,2,7,02.06.2022 06:00,5020,2487,6207,4482,3006,3820,15270,3297,11218,370,2062,60269,-3029,9062,6033,0,178,2395,0,1171,607,971,266,183,2079,527,2094,144,2106,158,147,471,0,0,920,13,665,210,26880,499
2022,6,2,8,02.06.2022 07:00,5036,2644,4818,4345,9067,3820,15305,3417,11259,2463,2065,66683,-2444,7643,5199,0,0,1845,249,1108,870,1009,457,307,2056,203,530,35,1954,26,46,506,0,81,1080,79,401,223,27037,462
2022,6,2,9,02.06.2022 08:00,5040,2458,4499,3988,17132,3818,15017,3150,10659,1573,2053,68640,748,7086,7834,0,0,2289,180,1798,68,1083,504,533,2018,966,791,264,2091,337,39,511,0,53,1140,0,255,218,26258,408
2022,6,2,10,02.06.2022 09:00,5033,2473,5382,3520,24212,3816,14502,2663,7895,976,2040,67708,4804,5472,10276,0,0,2526,0,1956,204,1300,573,489,2022,2693,221,429,445,375,0,498,0,10,1090,0,917,190,24248,356
2022,6,2,11,02.06.2022 10:00,5022,2541,6063,3221,29501,3812,13891,2885,7044,1027,2025,69921,7112,4802,11914,0,332,2693,0,1800,0,1500,713,745,1954,3198,75,1323,0,166,51,481,0,8,835,0,842,174,23411,323
2022,6,2,12,02.06.2022 11:00,5023,2455,6690,2758,32636,3811,13718,2869,6884,574,2028,72132,7314,5185,12499,0,359,3505,0,1800,8,1500,717,1284,1935,3271,50,380,0,205,188,470,0,84,928,0,1000,168,23150,307
2022,6,2,13,02.06.2022 12:00,5026,2404,6882,2524,33933,3797,13752,2863,6987,316,2016,72551,7949,4436,12385,0,359,3472,0,1800,0,1500,251,1263,1986,3327,400,572,0,0,92,451,0,0,869,0,479,163,23203,303
2022,6,2,14,02.06.2022 13:00,5022,2383,6854,2841,33331,3793,13792,2707,6862,181,2017,72383,7400,3947,11347,0,218,3392,0,1800,11,1500,313,743,2261,2500,345,609,197,0,46,440,0,0,556,363,0,153,23075,303
2022,6,2,15,02.06.2022 14:00,5021,2513,6539,2666,31268,3786,13818,2470,6716,202,2056,70610,6444,4523,10967,0,0,3430,0,1800,36,1500,117,739,2302,2378,782,527,344,0,46,436,0,0,896,157,0,150,22919,312
2022,6,2,16,02.06.2022 15:00,5037,2566,6072,2404,28192,3780,13970,2836,6907,462,2020,68858,5388,4783,10171,0,359,3500,121,1783,6,1500,62,435,2126,2390,58,128,289,0,128,435,0,0,1049,0,585,155,23401,332
2022,6,2,17,02.06.2022 16:00,5032,2511,5029,2334,24088,3764,14580,3094,7326,541,2042,66830,3510,5978,9487,0,359,3519,249,1801,3,1500,278,83,1962,1892,121,51,840,147,23,453,0,10,1211,31,932,165,24478,368
2022,6,2,18,02.06.2022 17:00,5023,2625,4057,2062,18386,3758,15129,3908,9520,498,2045,66300,712,7656,8368,0,359,3467,198,1771,53,1500,334,273,2034,690,161,133,2101,35,203,482,0,16,1405,1,808,175,26567,420
2022,6,2,19,02.06.2022 18:00,5030,2607,3260,1745,11574,3760,15459,4542,11562,1856,2066,65743,-2282,8832,6551,0,359,2510,23,1919,289,1428,382,0,1982,0,221,66,3229,104,36,518,0,0,1400,6,911,218,28238,484
2022,6,2,20,02.06.2022 19:00,5024,2592,2590,1536,5283,3763,15496,4754,12093,3223,2069,64803,-6378,11600,5222,0,359,1937,0,1309,2011,1078,1081,0,1986,0,597,140,3360,13,13,527,0,0,1400,218,793,231,28653,551
2022,6,2,21,02.06.2022 20:00,5031,2592,2371,1381,1493,3766,15508,4783,12496,4831,2073,62823,-6498,11607,5109,0,359,1018,104,869,2191,827,473,0,2005,531,1304,480,2931,728,34,506,2,0,1400,150,804,239,28844,596
2022,6,2,22,02.06.2022 21:00,5026,2616,3369,1051,80,3772,15482,5100,12408,4267,2061,60458,-5226,12636,7410,0,359,1704,357,1857,1873,709,1134,10,2021,591,1344,1108,3139,345,18,480,13,0,1400,606,978,229,29021,605
2022,6,2,23,02.06.2022 22:00,5018,2630,4830,833,0,3773,14999,4970,12339,2272,2091,57643,-3889,10848,6960,0,359,3333,115,1451,1359,1,1392,198,2021,40,491,980,2474,276,118,462,20,1,1401,218,1098,230,28399,584
2022,6,2,24,02.06.2022 23:00,5020,2438,6080,623,0,3773,14911,4213,12095,651,2081,54385,-2501,8307,5806,0,359,1093,0,1718,150,1305,992,313,2000,649,0,304,2235,0,145,423,27,1,1399,0,1000,210,27581,568
2022,6,3,1,03.06.2022 00:00,5008,2285,6124,684,0,3772,14598,3216,11618,123,2077,51296,-1792,8175,6383,0,359,2335,267,1165,4,670,398,174,2020,59,223,759,2376,542,500,401,29,1,1399,277,600,178,26236,560
2022,6,3,2,03.06.2022 01:00,5014,2319,6042,571,0,3778,14470,2794,10590,182,2078,50146,-2308,7568,5260,0,359,1842,212,1294,20,613,332,305,2102,322,118,180,2014,129,500,380,25,0,1300,195,586,163,25372,562
2022,6,3,3,03.06.2022 02:00,5020,2261,5822,519,0,3779,14457,2519,10146,154,2088,49362,-2599,7986,5387,0,359,2182,350,1485,30,412,432,218,2033,160,625,160,1779,17,567,377,28,0,1203,376,580,157,24985,566
2022,6,3,4,03.06.2022 03:00,5020,2239,5620,637,0,3779,14181,2710,10127,19,2062,50222,-3827,8975,5148,0,359,1831,268,1811,65,222,469,298,2101,111,1200,170,1909,93,578,379,23,9,1381,224,622,160,24786,565
2022,6,3,5,03.06.2022 04:00,5010,2258,5479,497,3,3783,14188,2701,10223,62,2011,51462,-5247,9839,4592,0,359,1755,194,1562,39,304,771,248,2085,83,1582,60,2131,52,514,390,26,0,1390,138,748,162,24741,567
2022,6,3,6,03.06.2022 05:00,4984,2255,5560,381,443,3791,14015,3000,10600,86,2013,53102,-5974,10465,4491,0,359,1645,342,1087,2,290,806,261,2071,280,1815,113,2280,94,545,416,24,11,1400,294,821,170,24936,561
2022,6,3,7,03.06.2022 06:00,4979,2615,5308,241,3209,3790,13763,3344,11377,1448,2016,58588,-6499,12200,5702,0,359,1633,512,491,457,341,510,465,1958,1626,2793,379,3095,49,94,464,16,0,1400,254,1006,210,25226,528
2022,6,3,8,03.06.2022 07:00,4999,2479,4127,208,9395,3780,13819,3493,11582,4350,2017,64489,-4239,9748,5509,0,359,1293,170,1062,886,410,545,565,1788,526,1045,442,2730,120,62,500,4,0,1400,591,759,225,25488,483
2022,6,3,9,03.06.2022 08:00,5009,2347,2191,176,17777,3774,13753,3367,11452,2429,2010,67571,-3287,8430,5143,0,359,780,46,2012,80,674,452,656,1673,0,1188,267,2511,126,6,517,0,0,1400,111,715,217,25251,431
2022,6,3,10,03.06.2022 09:00,4997,2428,1580,152,25866,3766,13568,2989,11011,726,2001,69123,-39,6734,6695,0,359,1809,192,1989,5,744,540,738,1561,0,392,656,1671,35,8,513,0,61,1403,150,603,197,24562,378
2022,6,3,11,03.06.2022 10:00,4991,2362,1706,131,32469,3762,13311,2478,8462,538,2053,69530,2734,5243,7976,0,120,2517,0,2063,66,824,697,1083,1642,432,0,339,857,64,208,493,0,103,1200,58,453,180,22999,337
2022,6,3,12,03.06.2022 11:00,4989,2227,2117,139,36637,3748,13230,2345,7813,114,2065,71928,3496,5029,8525,0,0,2788,56,2013,13,1340,702,1181,1299,0,297,198,1518,375,0,495,0,96,600,39,544,162,22580,315
2022,6,3,13,03.06.2022 12:00,4994,2266,2387,152,37464,3736,13294,2096,7537,157,2065,71648,4500,5218,9718,0,0,2753,48,2000,0,1522,446,1265,1715,1012,0,121,1865,502,113,479,0,64,31,0,1000,162,22347,308
2022,6,3,14,03.06.2022 13:00,4998,2333,2488,181,35559,3715,12923,1882,7474,250,2059,70582,3280,5745,9025,0,0,3002,0,2000,0,1500,641,1449,1508,80,250,0,2346,374,0,466,0,154,0,0,1000,150,21727,310
2022,6,3,15,03.06.2022 14:00,5001,2312,2538,249,31074,3705,12984,2175,7529,565,2018,68443,1708,7180,8888,0,0,3107,124,2000,0,1500,569,1337,1848,25,498,76,2863,375,0,468,0,0,278,0,1000,152,21990,332
2022,6,3,16,03.06.2022 15:00,5028,2310,2823,453,25336,3708,13244,2987,7438,596,2071,66750,-759,10433,9674,0,450,3698,533,2015,100,1500,688,865,1886,57,1502,866,3397,187,0,486,0,0,877,0,1000,155,22990,370
2022,6,3,17,03.06.2022 16:00,5031,2314,3272,684,18792,3707,13538,3576,7885,1234,2062,65470,-3377,12042,8665,0,450,3436,680,1501,548,1500,601,374,1773,0,1841,1140,3551,172,170,510,0,32,1428,0,1000,163,23948,416
2022,6,3,18,03.06.2022 17:00,5024,2391,4114,1032,12698,3706,13587,4404,10270,1231,2081,65747,-5209,12444,7235,0,615,2472,372,1412,984,1500,480,350,2153,0,1544,886,3833,87,63,528,0,0,1400,0,1000,195,25588,456
2022,6,3,19,03.06.2022 18:00,5015,2422,5235,1304,7751,3705,13611,4770,10615,1975,2090,64999,-6506,12585,6079,0,576,2857,0,855,1562,143,291,590,2143,0,1801,681,3781,399,31,554,0,0,1400,0,1000,216,26054,489
2022,6,3,20,03.06.2022 19:00,5017,2345,6633,1377,3645,3704,13690,5163,10539,4127,2081,63279,-4956,12184,7228,0,464,2273,0,1160,1599,681,101,743,2148,332,1882,732,3590,750,0,557,0,0,1400,0,1000,225,26421,517
2022,6,3,21,03.06.2022 20:00,5025,2493,7720,1449,1111,3709,13711,5092,10140,4875,2072,60703,-3307,11394,8087,0,379,1902,69,1634,853,750,306,1284,2150,90,1827,1142,3410,750,0,535,0,0,1400,0,1000,222,26223,529
2022,6,3,22,03.06.2022 21:00,5020,2455,8997,1730,74,3721,13682,4875,10094,2791,2090,57589,-2060,10251,8191,0,340,1531,184,1531,527,820,380,742,2156,0,1666,1182,2595,820,3,508,0,0,1400,1057,1000,213,26025,522
2022,6,3,23,03.06.2022 22:00,5017,2333,9214,1857,0,3730,13652,4555,10153,1202,2093,54584,-777,7825,7048,0,348,1524,343,1498,686,750,147,720,2166,333,211,362,1467,750,0,499,0,0,1400,612,1057,212,25758,516
2022,6,3,24,03.06.2022 23:00,5020,2297,8695,1861,0,3736,13602,4367,9772,812,2093,51557,698,6363,7061,0,452,1866,492,1405,52,880,166,520,2195,145,20,465,782,880,220,461,0,18,1418,421,566,183,25409,520
2022,6,4,1,04.06.2022 00:00,5005,2418,7777,1665,0,3737,13316,3624,8272,440,2055,47951,358,6297,6655,0,376,1238,171,1360,316,533,271,93,1951,751,150,696,1233,750,0,426,0,7,1406,801,423,176,23872,525
2022,6,4,2,04.06.2022 01:00,5010,2351,7177,1660,0,3737,13301,3199,6662,344,2028,46234,-766,6568,5803,0,413,799,136,1446,74,452,81,78,2027,1781,801,352,925,4,144,396,0,0,1235,495,732,168,22873,534
2022,6,4,3,04.06.2022 02:00,5023,2301,6963,1899,0,3740,13321,3003,6086,100,2026,45449,-988,6580,5592,0,410,856,51,1779,5,363,231,73,2186,1542,364,207,1333,4,384,386,0,0,1049,382,567,167,22519,535
2022,6,4,4,04.06.2022 03:00,5020,2245,6666,1806,0,3744,13337,2503,5759,26,2015,45240,-2118,6617,4499,0,383,1206,156,1815,27,92,98,285,1946,118,731,382,2010,18,20,379,0,0,475,204,771,157,21994,538
2022,6,4,5,04.06.2022 04:00,5012,2476,6102,1467,3,3743,13354,2182,5627,83,2007,44562,-2505,7160,4655,0,529,1524,11,1708,0,112,127,357,2037,146,1188,331,2055,20,172,379,0,4,217,74,824,156,21689,545
2022,6,4,6,04.06.2022 05:00,5000,2375,5856,985,394,3746,13380,1875,5617,117,2013,43872,-2513,7881,5368,0,463,1655,19,1562,38,290,323,422,1986,272,1184,564,2143,108,583,383,0,12,368,100,774,156,21473,549
2022,6,4,7,04.06.2022 06:00,4999,2414,5416,815,2779,3695,13147,1987,5708,208,1986,45605,-2451,8424,5973,0,286,1984,804,1458,154,286,187,377,1924,273,699,610,2521,423,0,375,0,12,968,175,881,160,21296,523
2022,6,4,8,04.06.2022 07:00,5003,2729,3744,866,7031,3235,12750,1967,5741,510,1985,48338,-2776,9122,6345,0,230,1824,828,1446,0,712,206,245,2094,200,562,556,2912,750,0,379,0,0,1400,233,890,170,20850,489
2022,6,4,9,04.06.2022 08:00,5019,2611,2743,765,12463,3048,12508,2022,5727,2141,1991,52092,-1054,9081,8027,0,191,2913,592,1330,441,750,244,468,2156,121,0,1025,3133,750,0,391,0,0,1400,279,924,180,20629,445
2022,6,4,10,04.06.2022 09:00,5009,2671,2299,724,17951,3021,12190,1977,5740,1967,1969,54168,1350,7719,9069,0,129,3716,629,2100,620,750,166,369,1493,220,0,771,3108,750,0,393,0,0,923,0,651,179,20208,397
2022,6,4,11,04.06.2022 10:00,4986,2695,2252,634,22781,2841,12154,1992,5680,1579,1979,56258,3313,7360,10673,0,0,3822,0,1978,700,750,206,286,1668,2002,944,716,2051,751,468,368,0,0,323,0,1000,163,20173,365
2022,6,4,12,04.06.2022 11:00,4989,2522,2753,705,26438,2831,12130,1987,5664,360,1973,59042,3311,6773,10084,0,0,3141,0,2089,556,945,570,215,833,2135,1388,251,2065,677,341,344,0,287,20,0,1000,140,20128,341
2022,6,4,13,04.06.2022 12:00,4999,2431,3197,805,28379,2713,12120,1826,5595,69,1983,59695,4422,5900,10322,0,0,3248,0,1754,363,750,442,1235,696,1200,188,157,2748,750,320,337,0,891,143,0,1000,135,19976,327
2022,6,4,14,04.06.2022 13:00,5019,2593,3390,531,29230,2696,12126,1786,5623,121,1986,58507,6594,5045,11639,0,0,3197,0,1880,202,1229,188,1673,499,1229,0,184,2700,402,230,333,0,1512,226,0,1000,114,19964,322
2022,6,4,15,04.06.2022 14:00,5024,2531,3235,394,29472,2687,12087,1677,5555,49,1980,58528,6162,5220,11382,0,0,3573,0,2001,93,1102,215,1602,574,896,0,221,2841,497,187,326,0,1164,310,0,1000,95,19798,321
2022,6,4,16,04.06.2022 15:00,5032,2666,3044,513,28301,2677,12055,1860,5515,38,1982,59172,4512,5909,10421,0,0,3672,0,2081,289,1117,42,953,1472,1089,0,19,2705,532,321,330,0,628,80,0,1000,119,19900,328
2022,6,4,17,04.06.2022 16:00,5029,2609,3062,491,25204,2674,12086,1808,5614,24,1980,56587,3995,5125,9120,0,0,4382,0,2029,55,750,16,18,970,732,0,88,2654,750,350,343,0,28,80,0,1000,141,19925,345
2022,6,4,18,04.06.2022 17:00,5019,2501,3187,521,20057,2674,12527,2191,6185,348,1994,54507,2696,5730,8426,0,0,4096,37,1452,151,750,0,57,1221,893,506,42,2162,750,0,371,0,1,653,14,1000,159,20961,387
2022,6,4,19,04.06.2022 18:00,5000,2495,3426,552,12659,2676,12636,2684,6347,1666,2027,53832,-1666,8637,6972,0,185,3500,78,746,257,750,0,331,1437,418,1471,44,2973,750,0,407,0,18,1271,8,965,180,21595,451
2022,6,4,20,04.06.2022 19:00,4992,2690,3601,666,5550,2680,12692,3289,6389,3348,2023,52255,-4333,9884,5551,0,0,2812,0,495,624,750,94,322,1804,0,2045,0,2917,750,0,422,0,0,1400,0,1000,199,22161,528
2022,6,4,21,04.06.2022 20:00,4995,2631,4205,744,1565,2686,12699,3474,6387,5983,2027,51139,-3743,8891,5148,0,201,2321,210,239,781,750,125,216,1335,25,1300,352,2557,750,0,419,5,0,1400,76,977,209,22324,574
2022,6,4,22,04.06.2022 21:00,4990,2531,6056,600,89,2688,12703,3577,6405,4943,2026,49366,-2759,8972,6213,0,217,2555,896,969,698,750,129,241,1271,78,1285,280,2155,750,0,410,12,0,1400,180,909,199,22418,571
2022,6,4,23,04.06.2022 22:00,4989,2375,8525,606,0,2695,12704,3501,6415,3286,2034,48727,-1597,8446,6849,0,309,2119,288,1542,1451,770,92,276,1906,490,893,385,1212,770,3,414,20,0,1400,83,872,199,22373,540
2022,6,4,24,04.06.2022 23:00,4984,2236,10072,764,0,2704,12677,3006,6379,702,2037,46318,-758,7073,6315,0,354,693,94,1407,25,769,227,365,2107,1476,1401,161,358,800,61,384,20,17,1417,243,1009,179,21930,515
2022,6,5,1,05.06.2022 00:00,4975,2204,10340,891,0,2707,12655,2245,6073,286,2042,43562,856,4609,5464,0,420,709,45,1400,4,401,283,96,1705,1527,631,732,0,179,0,359,30,0,828,61,663,166,21181,505
2022,6,5,2,05.06.2022 01:00,4982,2186,10207,971,0,2709,12715,2117,5643,322,2045,41965,1931,3955,5886,0,487,684,28,1400,0,239,139,148,2010,2149,30,835,5,15,1,340,21,6,234,70,1000,157,20989,506
2022,6,5,3,05.06.2022 02:00,4978,2247,10154,873,0,2712,12705,2141,5430,253,2055,40420,3128,4308,7436,0,502,673,45,1400,0,371,271,177,1863,2778,9,1213,0,76,335,334,10,0,273,414,1000,150,20935,507
2022,6,5,4,05.06.2022 03:00,4978,2191,10988,909,0,2714,12628,2086,5400,57,2042,40556,3439,4253,7692,0,377,1100,24,1400,0,305,233,112,1426,2653,575,1046,0,140,386,329,13,0,219,607,1000,137,20774,495
2022,6,5,5,05.06.2022 04:00,4964,2167,11597,819,4,2713,12702,1991,5225,33,2042,40642,3616,5339,8955,0,377,973,11,1400,1,409,434,34,1602,3163,927,1499,0,79,739,329,31,0,217,1069,1000,136,20714,491
2022,6,5,6,05.06.2022 05:00,4941,2167,12074,903,503,2712,12719,1959,5204,2,2047,40675,4554,3882,8436,0,366,1170,44,1200,0,334,223,85,1097,3514,657,1246,0,0,433,325,33,12,29,550,1000,128,20706,479
2022,6,5,7,05.06.2022 06:00,4926,2223,11532,1098,2983,2710,12777,1945,5184,27,2038,41244,6201,1552,7752,0,250,1960,62,1200,0,43,236,0,125,2790,157,882,0,0,166,312,22,18,63,547,471,127,20738,457
2022,6,5,8,05.06.2022 07:00,4931,2268,7827,1267,7876,2709,12812,1957,5199,540,2033,42547,6872,2885,9757,0,250,1772,16,1400,1,359,343,101,322,4196,235,1597,0,0,606,320,25,12,87,0,1000,134,20784,444
2022,6,5,9,05.06.2022 08:00,4935,2265,5164,1449,13565,2704,12529,2335,5417,1440,2041,45809,8034,2088,10122,0,250,1995,81,1409,30,202,236,171,87,3944,215,2042,0,0,476,331,16,28,233,0,464,136,20871,416
2022,6,5,10,05.06.2022 09:00,4931,2258,4818,1559,18248,2695,12326,2497,5383,1325,2030,48156,9914,2127,12041,0,250,2216,23,1778,50,95,267,995,565,3952,482,2068,0,0,478,339,11,21,1,577,0,143,20747,382
2022,6,5,11,05.06.2022 10:00,4933,2312,5872,1735,22301,2678,11971,2795,5377,1241,2023,51721,11516,2396,13912,0,250,2361,0,1376,32,518,383,1178,522,4740,426,2024,28,0,610,346,0,361,75,1008,70,141,20582,346
2022,6,5,12,05.06.2022 11:00,4937,2348,6842,1881,25159,2662,11671,2776,5320,123,2016,55103,10633,3240,13873,0,250,2263,0,1391,115,634,733,934,416,5090,984,2229,0,0,680,354,0,120,62,858,0,144,20200,321
2022,6,5,13,05.06.2022 12:00,4947,2423,7467,2055,26275,2675,11409,2780,5314,397,2012,55137,12616,2091,14707,0,250,1305,0,1399,0,1154,490,1850,718,5380,0,2287,0,0,550,345,0,732,83,255,0,133,19902,308
2022,6,5,14,05.06.2022 13:00,4953,2387,8084,2185,24954,2665,11523,2428,5180,116,2011,55232,11254,2040,13294,0,250,1243,14,1200,0,1500,422,2272,574,3503,0,908,0,0,620,322,10,1346,150,1000,0,90,19692,309
2022,6,5,15,05.06.2022 14:00,4942,2519,8739,2373,21984,2677,12310,1965,5210,239,2001,53693,11266,2214,13480,0,250,1629,16,1200,0,1500,650,2227,424,3636,0,1019,0,0,645,302,13,997,216,970,0,98,20187,325
2022,6,5,16,05.06.2022 15:00,4956,2511,9341,2765,17872,2675,12515,2051,5624,237,1995,51799,10744,2444,13188,0,250,2303,8,1200,0,998,401,1681,425,3184,471,1526,22,0,595,296,21,1000,251,1000,0,122,20629,345
2022,6,5,17,05.06.2022 16:00,4944,2370,10253,3206,12678,2674,12572,2407,5715,222,1996,49937,9100,2881,11981,0,250,2764,106,1207,12,1424,416,740,43,2544,1471,1337,43,0,435,291,25,674,24,1000,56,132,21018,373
2022,6,5,18,05.06.2022 17:00,4940,2439,11151,3627,8718,2677,12578,2763,5741,496,1999,50278,6851,3255,10106,0,250,2374,96,800,42,1470,668,987,275,2191,1636,1040,0,0,240,309,24,74,24,861,0,150,21328,394
2022,6,5,19,05.06.2022 18:00,4939,2352,11369,3980,5578,2681,12602,2843,5765,966,2000,50531,4542,3641,8183,0,250,2448,412,632,1067,773,398,629,36,1131,640,1149,30,728,203,341,17,0,550,352,38,163,21431,415
2022,6,5,20,05.06.2022 19:00,4937,2339,12495,4093,2991,2687,12610,2952,5801,2498,1988,50096,5295,4270,9565,0,250,3157,241,1264,518,750,458,332,74,1516,1319,1040,196,750,78,368,6,0,1041,388,89,169,21524,427
2022,6,5,21,05.06.2022 20:00,4935,2500,13407,4245,1014,2689,12641,2820,5815,3325,1984,48335,7040,1743,8783,0,250,2943,179,851,51,750,263,55,61,1724,25,858,79,750,0,395,4,1,827,456,4,169,21450,432
2022,6,5,22,05.06.2022 21:00,4923,2484,15523,4722,54,2692,12418,2794,5842,2742,2002,48010,8186,1515,9701,0,250,2812,171,850,52,750,233,299,36,2170,62,1038,10,750,0,402,10,18,684,612,7,166,21218,415
2022,6,5,23,05.06.2022 22:00,4919,2445,16465,4899,0,2697,12244,2594,5754,1834,1861,46550,9162,1567,10729,0,250,1830,190,760,35,750,279,596,0,3508,177,1150,4,750,0,410,22,15,606,960,4,169,20609,400
2022,6,5,24,05.06.2022 23:00,4914,2331,17530,4670,0,2667,11663,2391,5618,454,1737,45183,8791,1758,10549,0,250,1090,1,800,0,1070,52,965,1,4183,400,1621,0,402,0,380,25,38,29,0,1000,138,19551,381
2022,6,6,1,06.06.2022 00:00,4904,2216,18313,4263,0,2277,11481,2211,5167,386,1588,42521,10284,440,10724,0,250,1697,129,800,0,763,0,1007,30,3201,0,1166,0,737,1,360,30,344,0,649,0,103,18802,374
2022,6,6,2,06.06.2022 01:00,4906,2220,18510,4479,0,2212,10910,1858,5168,164,1583,42048,9963,851,10814,0,250,1414,0,800,0,803,343,839,146,4102,0,1801,0,697,12,346,25,12,24,0,51,91,17872,359
2022,6,6,3,06.06.2022 02:00,4895,2269,18229,4174,0,2214,9223,1781,5170,107,1580,41137,8504,822,9326,0,250,1060,233,800,0,829,15,441,161,3688,100,1480,0,671,23,340,18,17,0,0,22,82,15926,335
2022,6,6,4,06.06.2022 03:00,4896,2271,18075,4821,0,2214,8418,1783,5156,74,1586,40870,8424,1087,9511,0,250,986,0,800,0,813,373,13,196,4041,50,1807,0,687,13,341,14,23,28,0,163,88,15037,319
2022,6,6,5,06.06.2022 04:00,4882,2246,17758,5117,1,2216,8903,1782,5152,53,1584,41867,7826,1291,9117,0,250,1923,292,800,0,750,97,1,523,3137,56,912,0,750,16,343,10,15,26,486,21,85,15570,327
2022,6,6,6,06.06.2022 05:00,4865,2235,16370,4440,238,2219,8996,1770,5164,270,1584,40570,7579,3336,10915,0,250,2474,0,800,0,750,284,216,1616,4024,302,1560,0,750,0,341,12,0,220,0,652,88,15668,342
2022,6,6,7,06.06.2022 06:00,4853,2243,15367,4628,2047,2218,9333,1767,5161,654,1581,41775,8076,2209,10285,0,250,3358,35,800,0,750,0,32,1496,3217,223,901,0,750,0,326,10,0,195,151,0,90,16035,340
2022,6,6,8,06.06.2022 07:00,4859,2319,14062,5019,6505,2214,9820,1834,5162,618,1574,45096,8889,3621,12510,0,250,3605,64,1200,0,750,0,222,1624,4074,29,1588,0,750,0,321,6,0,648,0,1000,94,16623,325
2022,6,6,9,06.06.2022 08:00,4881,2257,14285,4328,12476,2208,8772,1859,5178,119,1573,49361,8576,2499,11075,0,0,3793,162,1200,0,750,0,58,713,3258,150,954,0,750,0,312,11,0,463,0,1000,84,15480,280
2022,6,6,10,06.06.2022 09:00,4900,2278,13827,5156,18954,2197,7149,1861,5143,19,1585,53098,9971,1547,11518,0,0,3881,40,1200,0,750,0,885,194,3051,0,696,0,750,0,305,10,0,303,0,1000,57,13679,226
2022,6,6,11,06.06.2022 10:00,4905,2297,14001,5828,23788,2195,6897,1640,5025,34,1591,55636,12564,1417,13981,31,0,3901,190,800,0,750,0,1588,218,4223,0,1331,0,750,0,309,9,298,0,0,1000,30,13184,202
2022,6,6,12,06.06.2022 11:00,4919,2288,14459,5897,26475,2210,6603,1657,4983,33,1589,57485,13628,1550,15178,307,0,3978,356,800,0,750,0,1886,181,4216,0,1296,0,750,0,306,13,889,0,0,1000,11,12853,188
2022,6,6,13,06.06.2022 12:00,4926,2284,14634,5796,27803,2202,6553,1674,4970,9,1590,58566,13877,1170,15047,316,0,3139,0,800,0,852,0,2247,456,4182,200,1171,0,648,0,297,14,1395,48,0,452,0,12808,184
2022,6,6,14,06.06.2022 13:00,4923,2288,13796,5595,28131,2192,6595,1684,4944,12,1594,58123,13631,528,14159,316,0,2588,16,800,0,756,0,2456,321,3783,0,921,0,744,0,263,23,1387,168,145,0,0,12859,187
2022,6,6,15,06.06.2022 14:00,4920,2284,12746,5405,26543,2163,6596,1681,4950,11,1597,56576,12320,1187,13507,316,0,3619,70,800,0,1148,0,2343,104,2262,0,885,0,375,0,245,29,1514,178,0,806,-1,12865,195
2022,6,6,16,06.06.2022 15:00,4914,2289,14287,4811,23615,2135,6903,1692,4951,33,1595,55441,11782,2209,13991,316,0,3687,157,800,0,1115,0,1987,532,2548,296,1424,0,385,0,252,34,1477,190,0,1000,0,13213,205
2022,6,6,17,06.06.2022 16:00,4911,2355,14461,4092,19750,2193,8025,1731,5035,291,1601,53061,11383,2208,13591,314,0,3856,352,1200,0,1173,0,1550,756,2514,0,1422,0,375,0,275,30,912,70,0,1000,1,14534,236
2022,6,6,18,06.06.2022 17:00,4915,2426,14158,3468,14798,2203,11595,1997,5441,283,1616,52255,10646,1052,11698,0,180,4080,298,1200,0,1219,0,1419,339,1596,0,1194,0,375,0,311,25,304,6,0,204,82,18901,315
2022,6,6,19,06.06.2022 18:00,4925,2432,13479,3651,8940,2478,13895,2724,5859,971,1619,51370,9603,2089,11692,0,250,2676,115,1521,480,1052,0,523,78,2886,657,1215,85,448,0,361,23,0,302,1010,99,170,22213,387
2022,6,6,20,06.06.2022 19:00,4923,2429,12246,4247,4047,2693,14317,3648,6467,2245,1610,50985,7888,2221,10109,0,250,2992,0,1946,721,998,9,618,0,1826,300,290,16,502,0,390,13,0,902,547,10,200,23645,437
2022,6,6,21,06.06.2022 20:00,4925,2428,10948,4485,1177,2695,14520,4068,6679,2227,1614,50644,5122,4025,9147,0,250,1599,154,2184,1130,943,0,419,15,2302,1064,319,0,557,0,404,12,0,1400,420,0,215,24297,476
